# PROCESS #
# Power Reactor Optimisation Code #
# PROCESS #
# Power Reactor Optimisation Code #
PROCESS_version__________________________________________________________ (procver)______________________ "0.0.1.dev1+gb33bf4bac" 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_124___________________ (freq_plasma_larmor_toroidal_deuteron_profile124)_ 3.93055135211672932e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_125___________________ (freq_plasma_larmor_toroidal_deuteron_profile125)_ 3.92307028749526665e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_126___________________ (freq_plasma_larmor_toroidal_deuteron_profile126)_ 3.91561764637160525e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_127___________________ (freq_plasma_larmor_toroidal_deuteron_profile127)_ 3.90819326706487015e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_128___________________ (freq_plasma_larmor_toroidal_deuteron_profile128)_ 3.90079698911811635e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_129___________________ (freq_plasma_larmor_toroidal_deuteron_profile129)_ 3.89342865328676403e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_130___________________ (freq_plasma_larmor_toroidal_deuteron_profile130)_ 3.88608810152717307e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_131___________________ (freq_plasma_larmor_toroidal_deuteron_profile131)_ 3.87877517698534578e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_132___________________ (freq_plasma_larmor_toroidal_deuteron_profile132)_ 3.87148972398574874e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_133___________________ (freq_plasma_larmor_toroidal_deuteron_profile133)_ 3.86423158802027181e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_134___________________ (freq_plasma_larmor_toroidal_deuteron_profile134)_ 3.85700061573729888e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_135___________________ (freq_plasma_larmor_toroidal_deuteron_profile135)_ 3.84979665493091643e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_136___________________ (freq_plasma_larmor_toroidal_deuteron_profile136)_ 3.84261955453022495e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_137___________________ (freq_plasma_larmor_toroidal_deuteron_profile137)_ 3.83546916458878443e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_138___________________ (freq_plasma_larmor_toroidal_deuteron_profile138)_ 3.82834533627417013e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_139___________________ (freq_plasma_larmor_toroidal_deuteron_profile139)_ 3.82124792185764313e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_140___________________ (freq_plasma_larmor_toroidal_deuteron_profile140)_ 3.81417677470394671e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_141___________________ (freq_plasma_larmor_toroidal_deuteron_profile141)_ 3.80713174926119745e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_142___________________ (freq_plasma_larmor_toroidal_deuteron_profile142)_ 3.80011270105090886e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_143___________________ (freq_plasma_larmor_toroidal_deuteron_profile143)_ 3.79311948665810227e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_144___________________ (freq_plasma_larmor_toroidal_deuteron_profile144)_ 3.78615196372155175e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_145___________________ (freq_plasma_larmor_toroidal_deuteron_profile145)_ 3.77920999092411622e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_146___________________ (freq_plasma_larmor_toroidal_deuteron_profile146)_ 3.77229342798318639e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_147___________________ (freq_plasma_larmor_toroidal_deuteron_profile147)_ 3.76540213564123660e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_148___________________ (freq_plasma_larmor_toroidal_deuteron_profile148)_ 3.75853597565647885e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_149___________________ (freq_plasma_larmor_toroidal_deuteron_profile149)_ 3.75169481079361737e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_150___________________ (freq_plasma_larmor_toroidal_deuteron_profile150)_ 3.74487850481470376e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_151___________________ (freq_plasma_larmor_toroidal_deuteron_profile151)_ 3.73808692247009873e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_152___________________ (freq_plasma_larmor_toroidal_deuteron_profile152)_ 3.73131992948952392e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_153___________________ (freq_plasma_larmor_toroidal_deuteron_profile153)_ 3.72457739257320687e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_154___________________ (freq_plasma_larmor_toroidal_deuteron_profile154)_ 3.71785917938314006e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_155___________________ (freq_plasma_larmor_toroidal_deuteron_profile155)_ 3.71116515853441283e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_156___________________ (freq_plasma_larmor_toroidal_deuteron_profile156)_ 3.70449519958665147e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_157___________________ (freq_plasma_larmor_toroidal_deuteron_profile157)_ 3.69784917303554416e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_158___________________ (freq_plasma_larmor_toroidal_deuteron_profile158)_ 3.69122695030446351e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_159___________________ (freq_plasma_larmor_toroidal_deuteron_profile159)_ 3.68462840373616889e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_160___________________ (freq_plasma_larmor_toroidal_deuteron_profile160)_ 3.67805340658460483e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_161___________________ (freq_plasma_larmor_toroidal_deuteron_profile161)_ 3.67150183300679103e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_162___________________ (freq_plasma_larmor_toroidal_deuteron_profile162)_ 3.66497355805478841e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_163___________________ (freq_plasma_larmor_toroidal_deuteron_profile163)_ 3.65846845766775459e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_164___________________ (freq_plasma_larmor_toroidal_deuteron_profile164)_ 3.65198640866409019e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_165___________________ (freq_plasma_larmor_toroidal_deuteron_profile165)_ 3.64552728873366266e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_166___________________ (freq_plasma_larmor_toroidal_deuteron_profile166)_ 3.63909097643010765e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_167___________________ (freq_plasma_larmor_toroidal_deuteron_profile167)_ 3.63267735116322339e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_168___________________ (freq_plasma_larmor_toroidal_deuteron_profile168)_ 3.62628629319143742e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_169___________________ (freq_plasma_larmor_toroidal_deuteron_profile169)_ 3.61991768361435309e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_170___________________ (freq_plasma_larmor_toroidal_deuteron_profile170)_ 3.61357140436538011e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_171___________________ (freq_plasma_larmor_toroidal_deuteron_profile171)_ 3.60724733820443228e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_172___________________ (freq_plasma_larmor_toroidal_deuteron_profile172)_ 3.60094536871071458e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_173___________________ (freq_plasma_larmor_toroidal_deuteron_profile173)_ 3.59466538027557135e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_174___________________ (freq_plasma_larmor_toroidal_deuteron_profile174)_ 3.58840725809542611e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_175___________________ (freq_plasma_larmor_toroidal_deuteron_profile175)_ 3.58217088816477731e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_176___________________ (freq_plasma_larmor_toroidal_deuteron_profile176)_ 3.57595615726927966e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_177___________________ (freq_plasma_larmor_toroidal_deuteron_profile177)_ 3.56976295297889337e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_178___________________ (freq_plasma_larmor_toroidal_deuteron_profile178)_ 3.56359116364110112e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_179___________________ (freq_plasma_larmor_toroidal_deuteron_profile179)_ 3.55744067837420180e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_180___________________ (freq_plasma_larmor_toroidal_deuteron_profile180)_ 3.55131138706066981e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_181___________________ (freq_plasma_larmor_toroidal_deuteron_profile181)_ 3.54520318034057915e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_182___________________ (freq_plasma_larmor_toroidal_deuteron_profile182)_ 3.53911594960510433e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_183___________________ (freq_plasma_larmor_toroidal_deuteron_profile183)_ 3.53304958699008003e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_184___________________ (freq_plasma_larmor_toroidal_deuteron_profile184)_ 3.52700398536963165e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_185___________________ (freq_plasma_larmor_toroidal_deuteron_profile185)_ 3.52097903834986836e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_186___________________ (freq_plasma_larmor_toroidal_deuteron_profile186)_ 3.51497464026264176e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_187___________________ (freq_plasma_larmor_toroidal_deuteron_profile187)_ 3.50899068615936786e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_188___________________ (freq_plasma_larmor_toroidal_deuteron_profile188)_ 3.50302707180491686e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_189___________________ (freq_plasma_larmor_toroidal_deuteron_profile189)_ 3.49708369367155135e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_190___________________ (freq_plasma_larmor_toroidal_deuteron_profile190)_ 3.49116044893294871e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_191___________________ (freq_plasma_larmor_toroidal_deuteron_profile191)_ 3.48525723545825630e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_192___________________ (freq_plasma_larmor_toroidal_deuteron_profile192)_ 3.47937395180623382e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_193___________________ (freq_plasma_larmor_toroidal_deuteron_profile193)_ 3.47351049721943513e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_194___________________ (freq_plasma_larmor_toroidal_deuteron_profile194)_ 3.46766677161846012e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_195___________________ (freq_plasma_larmor_toroidal_deuteron_profile195)_ 3.46184267559625953e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_196___________________ (freq_plasma_larmor_toroidal_deuteron_profile196)_ 3.45603811041249633e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_197___________________ (freq_plasma_larmor_toroidal_deuteron_profile197)_ 3.45025297798796892e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_198___________________ (freq_plasma_larmor_toroidal_deuteron_profile198)_ 3.44448718089908585e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_199___________________ (freq_plasma_larmor_toroidal_deuteron_profile199)_ 3.43874062237239406e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_200___________________ (freq_plasma_larmor_toroidal_deuteron_profile200)_ 3.43301320627916828e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_201___________________ (freq_plasma_larmor_toroidal_deuteron_profile201)_ 3.42730483713005036e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_202___________________ (freq_plasma_larmor_toroidal_deuteron_profile202)_ 3.42161542006974220e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_203___________________ (freq_plasma_larmor_toroidal_deuteron_profile203)_ 3.41594486087174788e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_204___________________ (freq_plasma_larmor_toroidal_deuteron_profile204)_ 3.41029306593317837e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_205___________________ (freq_plasma_larmor_toroidal_deuteron_profile205)_ 3.40465994226959497e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_206___________________ (freq_plasma_larmor_toroidal_deuteron_profile206)_ 3.39904539750991613e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_207___________________ (freq_plasma_larmor_toroidal_deuteron_profile207)_ 3.39344933989136145e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_208___________________ (freq_plasma_larmor_toroidal_deuteron_profile208)_ 3.38787167825445905e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_209___________________ (freq_plasma_larmor_toroidal_deuteron_profile209)_ 3.38231232203809097e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_210___________________ (freq_plasma_larmor_toroidal_deuteron_profile210)_ 3.37677118127459511e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_211___________________ (freq_plasma_larmor_toroidal_deuteron_profile211)_ 3.37124816658490822e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_212___________________ (freq_plasma_larmor_toroidal_deuteron_profile212)_ 3.36574318917376325e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_213___________________ (freq_plasma_larmor_toroidal_deuteron_profile213)_ 3.36025616082493141e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_214___________________ (freq_plasma_larmor_toroidal_deuteron_profile214)_ 3.35478699389650524e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_215___________________ (freq_plasma_larmor_toroidal_deuteron_profile215)_ 3.34933560131623782e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_216___________________ (freq_plasma_larmor_toroidal_deuteron_profile216)_ 3.34390189657691941e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_217___________________ (freq_plasma_larmor_toroidal_deuteron_profile217)_ 3.33848579373179860e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_218___________________ (freq_plasma_larmor_toroidal_deuteron_profile218)_ 3.33308720739005953e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_219___________________ (freq_plasma_larmor_toroidal_deuteron_profile219)_ 3.32770605271232277e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_220___________________ (freq_plasma_larmor_toroidal_deuteron_profile220)_ 3.32234224540621042e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_221___________________ (freq_plasma_larmor_toroidal_deuteron_profile221)_ 3.31699570172193870e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_222___________________ (freq_plasma_larmor_toroidal_deuteron_profile222)_ 3.31166633844796419e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_223___________________ (freq_plasma_larmor_toroidal_deuteron_profile223)_ 3.30635407290666141e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_224___________________ (freq_plasma_larmor_toroidal_deuteron_profile224)_ 3.30105882295005172e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_225___________________ (freq_plasma_larmor_toroidal_deuteron_profile225)_ 3.29578050695556924e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_226___________________ (freq_plasma_larmor_toroidal_deuteron_profile226)_ 3.29051904382185936e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_227___________________ (freq_plasma_larmor_toroidal_deuteron_profile227)_ 3.28527435296463668e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_228___________________ (freq_plasma_larmor_toroidal_deuteron_profile228)_ 3.28004635431256033e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_229___________________ (freq_plasma_larmor_toroidal_deuteron_profile229)_ 3.27483496830316633e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_230___________________ (freq_plasma_larmor_toroidal_deuteron_profile230)_ 3.26964011587882750e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_231___________________ (freq_plasma_larmor_toroidal_deuteron_profile231)_ 3.26446171848275661e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_232___________________ (freq_plasma_larmor_toroidal_deuteron_profile232)_ 3.25929969805504940e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_233___________________ (freq_plasma_larmor_toroidal_deuteron_profile233)_ 3.25415397702875435e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_234___________________ (freq_plasma_larmor_toroidal_deuteron_profile234)_ 3.24902447832599804e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_235___________________ (freq_plasma_larmor_toroidal_deuteron_profile235)_ 3.24391112535412759e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_236___________________ (freq_plasma_larmor_toroidal_deuteron_profile236)_ 3.23881384200190566e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_237___________________ (freq_plasma_larmor_toroidal_deuteron_profile237)_ 3.23373255263572745e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_238___________________ (freq_plasma_larmor_toroidal_deuteron_profile238)_ 3.22866718209588490e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_239___________________ (freq_plasma_larmor_toroidal_deuteron_profile239)_ 3.22361765569285750e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_240___________________ (freq_plasma_larmor_toroidal_deuteron_profile240)_ 3.21858389920364246e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_241___________________ (freq_plasma_larmor_toroidal_deuteron_profile241)_ 3.21356583886812069e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_242___________________ (freq_plasma_larmor_toroidal_deuteron_profile242)_ 3.20856340138544925e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_243___________________ (freq_plasma_larmor_toroidal_deuteron_profile243)_ 3.20357651391049549e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_244___________________ (freq_plasma_larmor_toroidal_deuteron_profile244)_ 3.19860510405029953e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_245___________________ (freq_plasma_larmor_toroidal_deuteron_profile245)_ 3.19364909986057170e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_246___________________ (freq_plasma_larmor_toroidal_deuteron_profile246)_ 3.18870842984222248e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_247___________________ (freq_plasma_larmor_toroidal_deuteron_profile247)_ 3.18378302293792479e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_248___________________ (freq_plasma_larmor_toroidal_deuteron_profile248)_ 3.17887280852870569e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_249___________________ (freq_plasma_larmor_toroidal_deuteron_profile249)_ 3.17397771643057093e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_250___________________ (freq_plasma_larmor_toroidal_deuteron_profile250)_ 3.16909767689116411e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_251___________________ (freq_plasma_larmor_toroidal_deuteron_profile251)_ 3.16423262058644891e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_252___________________ (freq_plasma_larmor_toroidal_deuteron_profile252)_ 3.15938247861743271e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_253___________________ (freq_plasma_larmor_toroidal_deuteron_profile253)_ 3.15454718250690661e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_254___________________ (freq_plasma_larmor_toroidal_deuteron_profile254)_ 3.14972666419623010e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_255___________________ (freq_plasma_larmor_toroidal_deuteron_profile255)_ 3.14492085604213141e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_256___________________ (freq_plasma_larmor_toroidal_deuteron_profile256)_ 3.14012969081354775e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_257___________________ (freq_plasma_larmor_toroidal_deuteron_profile257)_ 3.13535310168848969e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_258___________________ (freq_plasma_larmor_toroidal_deuteron_profile258)_ 3.13059102225093059e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_259___________________ (freq_plasma_larmor_toroidal_deuteron_profile259)_ 3.12584338648773581e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_260___________________ (freq_plasma_larmor_toroidal_deuteron_profile260)_ 3.12111012878560424e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_261___________________ (freq_plasma_larmor_toroidal_deuteron_profile261)_ 3.11639118392805047e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_262___________________ (freq_plasma_larmor_toroidal_deuteron_profile262)_ 3.11168648709241077e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_263___________________ (freq_plasma_larmor_toroidal_deuteron_profile263)_ 3.10699597384686917e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_264___________________ (freq_plasma_larmor_toroidal_deuteron_profile264)_ 3.10231958014752120e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_265___________________ (freq_plasma_larmor_toroidal_deuteron_profile265)_ 3.09765724233545661e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_266___________________ (freq_plasma_larmor_toroidal_deuteron_profile266)_ 3.09300889713387266e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_267___________________ (freq_plasma_larmor_toroidal_deuteron_profile267)_ 3.08837448164520897e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_268___________________ (freq_plasma_larmor_toroidal_deuteron_profile268)_ 3.08375393334831335e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_269___________________ (freq_plasma_larmor_toroidal_deuteron_profile269)_ 3.07914719009562731e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_270___________________ (freq_plasma_larmor_toroidal_deuteron_profile270)_ 3.07455419011040106e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_271___________________ (freq_plasma_larmor_toroidal_deuteron_profile271)_ 3.06997487198393345e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_272___________________ (freq_plasma_larmor_toroidal_deuteron_profile272)_ 3.06540917467283309e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_273___________________ (freq_plasma_larmor_toroidal_deuteron_profile273)_ 3.06085703749630712e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_274___________________ (freq_plasma_larmor_toroidal_deuteron_profile274)_ 3.05631840013347082e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_275___________________ (freq_plasma_larmor_toroidal_deuteron_profile275)_ 3.05179320262068808e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_276___________________ (freq_plasma_larmor_toroidal_deuteron_profile276)_ 3.04728138534892499e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_277___________________ (freq_plasma_larmor_toroidal_deuteron_profile277)_ 3.04278288906113505e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_278___________________ (freq_plasma_larmor_toroidal_deuteron_profile278)_ 3.03829765484966524e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_279___________________ (freq_plasma_larmor_toroidal_deuteron_profile279)_ 3.03382562415368371e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_280___________________ (freq_plasma_larmor_toroidal_deuteron_profile280)_ 3.02936673875663318e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_281___________________ (freq_plasma_larmor_toroidal_deuteron_profile281)_ 3.02492094078369923e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_282___________________ (freq_plasma_larmor_toroidal_deuteron_profile282)_ 3.02048817269931510e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_283___________________ (freq_plasma_larmor_toroidal_deuteron_profile283)_ 3.01606837730467208e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_284___________________ (freq_plasma_larmor_toroidal_deuteron_profile284)_ 3.01166149773526117e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_285___________________ (freq_plasma_larmor_toroidal_deuteron_profile285)_ 3.00726747745843716e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_286___________________ (freq_plasma_larmor_toroidal_deuteron_profile286)_ 3.00288626027099751e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_287___________________ (freq_plasma_larmor_toroidal_deuteron_profile287)_ 2.99851779029678926e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_288___________________ (freq_plasma_larmor_toroidal_deuteron_profile288)_ 2.99416201198433004e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_289___________________ (freq_plasma_larmor_toroidal_deuteron_profile289)_ 2.98981887010445707e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_290___________________ (freq_plasma_larmor_toroidal_deuteron_profile290)_ 2.98548830974799059e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_291___________________ (freq_plasma_larmor_toroidal_deuteron_profile291)_ 2.98117027632342018e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_292___________________ (freq_plasma_larmor_toroidal_deuteron_profile292)_ 2.97686471555461138e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_293___________________ (freq_plasma_larmor_toroidal_deuteron_profile293)_ 2.97257157347852997e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_294___________________ (freq_plasma_larmor_toroidal_deuteron_profile294)_ 2.96829079644299112e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_295___________________ (freq_plasma_larmor_toroidal_deuteron_profile295)_ 2.96402233110441864e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_296___________________ (freq_plasma_larmor_toroidal_deuteron_profile296)_ 2.95976612442563586e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_297___________________ (freq_plasma_larmor_toroidal_deuteron_profile297)_ 2.95552212367366329e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_298___________________ (freq_plasma_larmor_toroidal_deuteron_profile298)_ 2.95129027641754411e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_299___________________ (freq_plasma_larmor_toroidal_deuteron_profile299)_ 2.94707053052618392e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_300___________________ (freq_plasma_larmor_toroidal_deuteron_profile300)_ 2.94286283416620865e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_301___________________ (freq_plasma_larmor_toroidal_deuteron_profile301)_ 2.93866713579984717e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_302___________________ (freq_plasma_larmor_toroidal_deuteron_profile302)_ 2.93448338418281972e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_303___________________ (freq_plasma_larmor_toroidal_deuteron_profile303)_ 2.93031152836225890e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_304___________________ (freq_plasma_larmor_toroidal_deuteron_profile304)_ 2.92615151767463461e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_305___________________ (freq_plasma_larmor_toroidal_deuteron_profile305)_ 2.92200330174370930e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_306___________________ (freq_plasma_larmor_toroidal_deuteron_profile306)_ 2.91786683047850057e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_307___________________ (freq_plasma_larmor_toroidal_deuteron_profile307)_ 2.91374205407126509e+07 
Plasma_deuteron_toroidal_Larmor_frequency_at_point_308___________________ (freq_plasma_larmor_toroidal_deuteron_profile308)_ 2.90962892299550101e+07 
